Date	Time	FMG1	FMG2	FMG3	FMG4	FMG5	FMG6	FMG7	FMG8	IMU1	IMU2	IMU3	IMU4	IMU5	IMU6	IMU7	IMU8	IMU9	EMG1	EMG2	EMG3	EMG4	TTL1	TTL2	TTL3	TTL4							
8/25/2022	3:52:16 PM	118472.000000	184596.000000	42593.000000	65755.000000	36506.000000	79890.000000	55040.000000	102233.000000	986.000000	-7411.000000	-3296.000000	49.000000	8.000000	-26.000000	-35.000000	-304.000000	-82.000000	0.190430	0.244141	0.268555	0.200195	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118725.000000	184903.000000	42790.000000	65794.000000	36579.000000	79547.000000	54608.000000	104442.000000	1025.000000	-7406.000000	-3289.000000	26.000000	18.000000	8.000000	-27.000000	-309.000000	-80.000000	0.175781	0.239258	0.258789	0.234375	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118220.000000	184903.000000	42512.000000	65833.000000	36603.000000	78925.000000	54959.000000	105134.000000	1033.000000	-7406.000000	-3314.000000	16.000000	49.000000	16.000000	-31.000000	-318.000000	-80.000000	0.185547	0.229492	0.263672	0.244141	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118599.000000	185212.000000	42496.000000	65484.000000	36833.000000	78869.000000	55342.000000	102991.000000	946.000000	-7412.000000	-3397.000000	16.000000	42.000000	23.000000	-35.000000	-319.000000	-84.000000	0.190430	0.219727	0.263672	0.258789	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	118852.000000	185521.000000	42512.000000	65716.000000	36821.000000	80062.000000	55314.000000	103760.000000	925.000000	-7380.000000	-3384.000000	43.000000	40.000000	8.000000	-33.000000	-314.000000	-83.000000	0.180664	0.229492	0.263672	0.288086	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	119235.000000	184903.000000	42528.000000	66186.000000	36543.000000	79775.000000	55480.000000	105035.000000	975.000000	-7442.000000	-3349.000000	57.000000	14.000000	5.000000	-34.000000	-317.000000	-83.000000	0.209961	0.219727	0.258789	0.297852	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	119491.000000	184903.000000	42610.000000	65639.000000	36919.000000	79206.000000	55535.000000	104837.000000	917.000000	-7385.000000	-3268.000000	49.000000	32.000000	-3.000000	-32.000000	-317.000000	-90.000000	0.224609	0.219727	0.263672	0.327148	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	119620.000000	184596.000000	42642.000000	65833.000000	37091.000000	79206.000000	55040.000000	102610.000000	971.000000	-7444.000000	-3299.000000	23.000000	34.000000	2.000000	-28.000000	-310.000000	-91.000000	0.229492	0.209961	0.263672	0.336914	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:16 PM	119363.000000	184596.000000	43156.000000	66226.000000	36809.000000	78479.000000	54877.000000	102610.000000	941.000000	-7394.000000	-3361.000000	18.000000	28.000000	6.000000	-27.000000	-317.000000	-85.000000	0.224609	0.209961	0.263672	0.351562	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119235.000000	185831.000000	43257.000000	65990.000000	37054.000000	78535.000000	54986.000000	102991.000000	970.000000	-7441.000000	-3350.000000	29.000000	34.000000	-19.000000	-25.000000	-316.000000	-82.000000	0.239258	0.224609	0.258789	0.380859	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118852.000000	184903.000000	43172.000000	66265.000000	36956.000000	78369.000000	55013.000000	103663.000000	994.000000	-7390.000000	-3327.000000	47.000000	3.000000	4.000000	-33.000000	-315.000000	-81.000000	0.249023	0.224609	0.263672	0.410156	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119107.000000	184290.000000	43106.000000	65678.000000	37203.000000	77984.000000	54986.000000	103278.000000	951.000000	-7412.000000	-3297.000000	42.000000	34.000000	5.000000	-40.000000	-313.000000	-80.000000	0.258789	0.244141	0.263672	0.429687	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118852.000000	184290.000000	42972.000000	65872.000000	36956.000000	77602.000000	54823.000000	106956.000000	964.000000	-7428.000000	-3329.000000	17.000000	29.000000	-11.000000	-34.000000	-311.000000	-85.000000	0.244141	0.234375	0.263672	0.434570	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119235.000000	186142.000000	42956.000000	65755.000000	36943.000000	78148.000000	54877.000000	106037.000000	999.000000	-7407.000000	-3383.000000	44.000000	5.000000	-12.000000	-29.000000	-315.000000	-92.000000	0.244141	0.258789	0.263672	0.458984	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119620.000000	184290.000000	42823.000000	65523.000000	37178.000000	78869.000000	54959.000000	106037.000000	983.000000	-7422.000000	-3311.000000	49.000000	10.000000	-5.000000	-33.000000	-309.000000	-86.000000	0.268555	0.292969	0.263672	0.458984	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119878.000000	184290.000000	42856.000000	65872.000000	36821.000000	78535.000000	54823.000000	102991.000000	938.000000	-7419.000000	-3340.000000	52.000000	30.000000	-12.000000	-36.000000	-308.000000	-83.000000	0.268555	0.297852	0.263672	0.483398	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119363.000000	184903.000000	42840.000000	65639.000000	37091.000000	79094.000000	54959.000000	105433.000000	943.000000	-7390.000000	-3351.000000	61.000000	49.000000	-19.000000	-33.000000	-313.000000	-83.000000	0.258789	0.288086	0.263672	0.498047	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	120137.000000	184903.000000	42626.000000	65678.000000	36907.000000	78757.000000	54986.000000	104246.000000	983.000000	-7431.000000	-3298.000000	61.000000	6.000000	-27.000000	-33.000000	-314.000000	-83.000000	0.278320	0.307617	0.263672	0.498047	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119749.000000	184290.000000	42593.000000	65639.000000	36882.000000	78646.000000	54715.000000	106037.000000	1010.000000	-7411.000000	-3283.000000	51.000000	-2.000000	-16.000000	-37.000000	-313.000000	-80.000000	0.273437	0.307617	0.263672	0.522461	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	120007.000000	184903.000000	42382.000000	65678.000000	36447.000000	78702.000000	55068.000000	103760.000000	1028.000000	-7412.000000	-3290.000000	53.000000	32.000000	-10.000000	-36.000000	-314.000000	-80.000000	0.273437	0.288086	0.263672	0.537109	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118725.000000	184290.000000	42334.000000	65794.000000	36447.000000	78702.000000	54715.000000	104837.000000	994.000000	-7417.000000	-3281.000000	33.000000	43.000000	1.000000	-34.000000	-314.000000	-83.000000	0.292969	0.283203	0.258789	0.551758	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	120267.000000	185212.000000	42431.000000	65445.000000	36543.000000	79150.000000	55040.000000	104246.000000	991.000000	-7404.000000	-3272.000000	30.000000	23.000000	-11.000000	-36.000000	-308.000000	-85.000000	0.288086	0.288086	0.268555	0.537109	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119749.000000	184596.000000	42237.000000	66265.000000	36639.000000	78702.000000	55259.000000	104738.000000	1005.000000	-7434.000000	-3306.000000	40.000000	8.000000	-1.000000	-36.000000	-310.000000	-87.000000	0.312500	0.283203	0.263672	0.556641	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118979.000000	185212.000000	42334.000000	66226.000000	36809.000000	78702.000000	54986.000000	103566.000000	966.000000	-7401.000000	-3285.000000	26.000000	49.000000	-19.000000	-36.000000	-314.000000	-89.000000	0.302734	0.268555	0.263672	0.556641	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	120007.000000	185831.000000	42415.000000	66226.000000	37141.000000	78702.000000	55150.000000	102991.000000	986.000000	-7448.000000	-3263.000000	49.000000	25.000000	-2.000000	-31.000000	-313.000000	-92.000000	0.332031	0.258789	0.268555	0.556641	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118220.000000	185521.000000	42496.000000	65639.000000	36993.000000	78981.000000	55095.000000	103566.000000	995.000000	-7418.000000	-3264.000000	0.000000	16.000000	-19.000000	-31.000000	-310.000000	-89.000000	0.336914	0.239258	0.263672	0.571289	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	117595.000000	185521.000000	42479.000000	65716.000000	37030.000000	79319.000000	55040.000000	105035.000000	989.000000	-7396.000000	-3301.000000	33.000000	9.000000	-15.000000	-33.000000	-309.000000	-84.000000	0.336914	0.253906	0.258789	0.576172	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119620.000000	184903.000000	42382.000000	66463.000000	36956.000000	79718.000000	55040.000000	101486.000000	1044.000000	-7435.000000	-3374.000000	10.000000	25.000000	5.000000	-29.000000	-314.000000	-81.000000	0.371094	0.258789	0.258789	0.566406	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	117719.000000	184903.000000	42205.000000	65872.000000	36870.000000	78757.000000	53762.000000	102895.000000	1009.000000	-7408.000000	-3332.000000	36.000000	35.000000	-9.000000	-33.000000	-315.000000	-77.000000	0.361328	0.249023	0.258789	0.581055	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	119235.000000	184290.000000	42447.000000	66029.000000	36748.000000	78981.000000	54769.000000	103566.000000	980.000000	-7432.000000	-3294.000000	33.000000	17.000000	4.000000	-36.000000	-313.000000	-82.000000	0.395508	0.239258	0.263672	0.581055	1.000000	1.000000	1.000000	0.000000
8/25/2022	3:52:17 PM	118599.000000	184903.000000	42496.000000	66107.000000	37116.000000	79490.000000	54850.000000	103086.000000	975.000000	-7400.000000	-3291.000000	31.000000	20.000000	-2.000000	-34.000000	-320.000000	-89.000000	0.366211	0.249023	0.268555	0.571289	1.000000	1.000000	1.000000	0.000000
